country,number_of_hours,low_upper_band,medium_upper_band
Venezuela,24,0,0
Vietnam,1,153,308
Vietnam,2,305,616
Vietnam,3,458,924
Vietnam,4,610,1232
Vietnam,5,762,1540
Vietnam,6,915,1848
Vietnam,7,1067,2156
Vietnam,8,1219,2464
Vietnam,9,1372,2772
Vietnam,10,1524,3080
Vietnam,11,1676,3388
Vietnam,12,1829,3696
Vietnam,13,1981,4004
Vietnam,14,2133,4312
Vietnam,15,2286,4620
Vietnam,16,2438,4928
Vietnam,17,2591,5236
Vietnam,18,2743,5544
Vietnam,19,2895,5852
Vietnam,20,3048,6160
Vietnam,21,3200,6468
Vietnam,22,3352,6776
Vietnam,23,3505,7084
Vietnam,24,3657,7392
Western Africa (EI),1,3,6
Western Africa (EI),2,6,12
Western Africa (EI),3,9,18
Western Africa (EI),4,12,24
Western Africa (EI),5,15,30
Western Africa (EI),6,18,36
Western Africa (EI),7,21,42
Western Africa (EI),8,24,48
Western Africa (EI),9,27,54
Western Africa (EI),10,30,60
Western Africa (EI),11,33,65
Western Africa (EI),12,36,71
Western Africa (EI),13,38,77
Western Africa (EI),14,41,83
Western Africa (EI),15,44,89
Western Africa (EI),16,47,95
Western Africa (EI),17,50,101
Western Africa (EI),18,53,107
Western Africa (EI),19,56,113
Western Africa (EI),20,59,119
Western Africa (EI),21,62,124
Western Africa (EI),22,65,130
Western Africa (EI),23,68,136
Western Africa (EI),24,71,142
World,1,204,412
World,2,408,824
World,3,612,1236
World,4,816,1648
World,5,1019,2060
World,6,1223,2472
World,7,1427,2884
World,8,1631,3296
World,9,1834,3708
World,10,2038,4120
World,11,2242,4532
World,12,2446,4944
World,13,2649,5356
World,14,2853,5767
World,15,3057,6179
World,16,3261,6591
World,17,3465,7003
World,18,3668,7415
World,19,3872,7827
World,20,4076,8239
World,21,4280,8651
World,22,4483,9063
World,23,4687,9475
World,24,4891,9887
